496.25,0.507748792585,201,483.5,509.0
523.25,0.509607742246,202,508.5,538.0
554.75,0.511533508714,203,537.5,572.0
590.75,0.515422592576,204,571.5,610.0
632.75,0.51728666029,205,609.5,656.0
685.25,0.519152659194,206,655.5,715.0
750.25,0.521010690943,207,714.5,786.0
833.0,0.524883610026,208,785.5,880.5
384.25,0.534189941502,210,379.5,389.0
394.25,0.536054259555,211,388.5,400.0
406.25,0.53791805706,212,399.5,413.0
419.25,0.539776474253,213,412.5,426.0
433.75,0.543655608114,214,425.5,442.0
450.75,0.545519457277,215,441.5,460.0
471.75,0.547377290344,216,459.5,484.0
496.25,0.549293142573,217,483.5,509.0
523.25,0.551151293532,218,508.5,538.0
554.75,0.553061141586,219,537.5,572.0
590.75,0.556954509036,220,571.5,610.0
632.75,0.558818091965,221,609.5,656.0
685.25,0.560676374054,222,655.5,715.0
750.25,0.56258615853,223,714.5,786.0
833.0,0.566464958604,224,785.5,880.5
384.25,0.574268958982,226,379.5,389.0
394.25,0.576133026695,227,388.5,400.0
406.25,0.577991992251,228,399.5,413.0
419.25,0.579901776727,229,412.5,426.0
433.75,0.583802841123,230,425.5,442.0
450.75,0.585665907478,231,441.5,460.0
471.75,0.587530543423,232,459.5,484.0
496.25,0.589393593884,233,483.5,509.0
523.25,0.591251792526,234,508.5,538.0
554.75,0.593162208811,235,537.5,572.0
590.75,0.597052858289,236,571.5,610.0
632.75,0.598916393534,237,609.5,656.0
685.25,0.600780457274,238,655.5,715.0
750.25,0.602638624128,239,714.5,786.0
833.0,0.60651372474,240,785.5,880.5
384.25,0.615853859997,242,379.5,389.0
394.25,0.61771805884,243,388.5,400.0
406.25,0.619576392587,244,399.5,413.0
419.25,0.621487392998,245,412.5,426.0
433.75,0.625368458049,246,425.5,442.0
450.75,0.627231941636,247,441.5,460.0
471.75,0.629096525923,248,459.5,484.0
496.25,0.630960641321,249,483.5,509.0
523.25,0.632818959173,250,508.5,538.0
554.75,0.634729756927,251,537.5,572.0
590.75,0.638617557303,252,571.5,610.0
632.75,0.640481958803,253,609.5,656.0
685.25,0.642346058305,254,655.5,715.0
750.25,0.644204090055,255,714.5,786.0
833.0,0.648078507201,256,785.5,880.5
384.25,0.655899308141,258,379.5,389.0
394.25,0.657757542547,259,388.5,400.0
406.25,0.659675091521,260,399.5,413.0
419.25,0.661533107376,261,412.5,426.0
433.75,0.665417359289,262,425.5,442.0
450.75,0.667280942218,263,441.5,460.0
471.75,0.6691444417,264,459.5,484.0
496.25,0.671008243179,265,483.5,509.0
523.25,0.672872740046,266,508.5,538.0
554.75,0.674730577087,267,537.5,572.0
590.75,0.678616358852,268,571.5,610.0
632.75,0.680479874229,269,609.5,656.0
685.25,0.682345157878,270,655.5,715.0
750.25,0.684202907499,271,714.5,786.0
833.0,0.688076875623,272,785.5,880.5
384.25,0.695897223568,274,379.5,389.0
394.25,0.697763127104,275,388.5,400.0
406.25,0.699621790663,276,399.5,413.0
419.25,0.701532659944,277,412.5,426.0
433.75,0.705415676053,278,425.5,442.0
450.75,0.707278873539,279,441.5,460.0
471.75,0.709137107944,280,459.5,484.0
496.25,0.711053874111,281,483.5,509.0
523.25,0.712912207858,282,508.5,538.0
554.75,0.714822258568,283,537.5,572.0
590.75,0.718714290873,284,571.5,610.0
632.75,0.720578410244,285,609.5,656.0
685.25,0.722442760086,286,655.5,715.0
750.25,0.724300609048,287,714.5,786.0
833.0,0.728174724197,288,785.5,880.5
384.25,0.735979292806,290,379.5,389.0
394.25,0.737837109979,291,388.5,400.0
406.25,0.739753192679,292,399.5,413.0
419.25,0.741611125088,293,412.5,426.0
433.75,0.745496441936,294,425.5,442.0
450.75,0.747360759989,295,441.5,460.0
471.75,0.749225292619,296,459.5,484.0
496.25,0.751089408016,297,483.5,509.0
523.25,0.752948242442,298,508.5,538.0
554.75,0.754859441535,299,537.5,572.0
590.75,0.75874724191,300,571.5,610.0
